CRI_CID_CUST_ID,CRI_RID_REM_INSTR,CRI_IND_LOAN,CRI_IND_SBLC,CRI_IND_INCOMING,CRI_IND_OUTGOING,CRI_IND_PRINCIPAL,CRI_IND_INTEREST,CRI_IND_FEES,CRI_DSC_REM_INSTR,CRI_CDE_REM_METHOD,CRI_IND_DEFAULT,CRI_TSP_REC_CREATE,CRI_TSP_REC_UPDATE,CRI_UID_REC_CREATE,CRI_UID_REC_UPDATE,CRI_CDE_CURRENCY,CRI_IND_APPROVED,CRI_IND_AUTO_DOIT,CRI_IND_SIMPLIFIED,CRI_XID_DDA_ACCT,CRI_CDE_CHIPS_NUM,CRI_CDE_ABA_NUM,CRI_XID_CHIPS_UID,CRI_XID_BENF_ACCT,CRI_CDE_BENF_TYPE,CRI_CDE_DIVISION,CRI_UID_APPRV_USER,CRI_XID_BOOK_AC_NO,CRI_XID_SWIFT_BIC,CRI_CDE_NOSTRO_NTF,CRI_TXT_TLX_DL_DGS,CRI_TXT_TLX_ANS_BK,CRI_NME_DDA_ACCT,CRI_TXT_IMT_FAX,CRI_AMT_IMT_THRSHL,CRI_XID_CUSTODY_AC,CRI_IND_SAVINGS_AC,CRI_CDE_BRANCH
HFEJ6RWQ,N.EJ82C0,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-5743       ","RTGS ",Y,2020-11-06 10:11:29,2020-11-06 10:19:47,INPRON01,MGRRON01,AUD,Y,Y,N,,,,,"                                  ",,,MGRRON01,,,,,,,,0,,N,
HFEJ8RUQ,-SEJ8SPV,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-4456        ","DDA  ",Y,2020-11-06 20:52:08,2020-11-06 21:07:52,DANUSR01,JOBMANGR,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,-SEJ8SQ8,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-4457        ","IMT  ",Y,2020-11-06 20:52:51,2020-11-06 21:08:29,DANUSR01,JOBMANGR,USD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,-SEJ8SYC,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-4457       ","RTGS ",Y,2020-11-06 20:53:47,2020-11-06 21:09:06,DANUSR01,JOBMANGR,AUD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,-SEJ8T6O,Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-4517        ","DDA  ",Y,2020-11-06 20:57:11,2020-11-06 21:10:00,DANUSR01,JOBMANGR,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,-SEJ8T71,Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-4518        ","IMT  ",Y,2020-11-06 20:57:55,2020-11-06 21:10:37,DANUSR01,JOBMANGR,USD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8UE1,"#FEJ8ZBM",Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-5413        ","DDA  ",Y,2020-11-06 23:01:34,2020-11-06 23:09:08,INPAMT02,MGRAMT02,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRAMT02,,,,,,CBA Domestic Account,,0,,N,
HFEJ8UE1,"#FEJ8ZBZ",Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-5414        ","IMT  ",Y,2020-11-06 23:02:14,2020-11-06 23:09:28,INPAMT02,MGRAMT02,USD,Y,Y,N,,,,,"                                  ",,,MGRAMT02,,,,,,,,0,,N,
HFEJ8UE1,"#FEJ8ZK3",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-5415       ","RTGS ",Y,2020-11-06 23:03:06,2020-11-06 23:09:50,INPAMT02,MGRAMT02,AUD,Y,Y,N,,,,,"                                  ",,,MGRAMT02,,,,,,,,0,,N,
HFEJ8RUQ,"#YEJ926J",Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-1240        ","DDA  ",Y,2020-11-07 00:20:47,2020-11-07 00:36:07,DANUSR01,JOBMANGR,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#YEJ9289",Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-1241        ","IMT  ",Y,2020-11-07 00:21:36,2020-11-07 00:36:43,DANUSR01,JOBMANGR,USD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,"#YEJ92GI",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-1242       ","RTGS ",Y,2020-11-07 00:22:40,2020-11-07 00:37:21,DANUSR01,JOBMANGR,AUD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,"#YEJ92OU",Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-1300        ","DDA  ",Y,2020-11-07 00:26:30,2020-11-07 00:38:15,DANUSR01,JOBMANGR,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#YEJ92P7",Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-1301        ","IMT  ",Y,2020-11-07 00:27:18,2020-11-07 00:38:53,DANUSR01,JOBMANGR,USD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,"#YEJ92XB",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-1301       ","RTGS ",Y,2020-11-07 00:28:11,2020-11-07 00:39:31,DANUSR01,JOBMANGR,AUD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
*4EHA4KI,*UEHA4XQ,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-4630        ","IMT  ",Y,2020-09-29 16:02:38,2020-09-29 16:14:31,INPELY01,MGRELY01,USD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
P!EHBPV8,PPEHBQ84,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-1626        ","DDA  ",Y,2020-09-30 12:31:16,2020-09-30 12:42:06,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MIGGY_MA,,,,,,CBA Domestic Account,,0,,N,
P!EHBPV8,PPEHBQ8H,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-1627        ","IMT  ",Y,2020-09-30 12:32:15,2020-09-30 12:42:30,MIGGY_IN,MIGGY_MA,USD,Y,Y,N,,,,,"                                  ",,,MIGGY_MA,,,,,,,,0,,N,
P!EHBPV8,PPEHBQGL,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-1628       ","RTGS ",Y,2020-09-30 12:33:19,2020-09-30 12:43:00,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,,,,,"                                  ",,,MIGGY_MA,,,,,,,,0,,N,
.6EHDTXC,.MEHDUA9,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-5804        ","DDA  ",Y,2020-10-01 17:13:30,2020-10-01 17:26:59,INPELY01,MGRELY01,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRELY01,,,,,,CBA Domestic Account,,0,,N,
.6EHDTXC,.MEHDUAM,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-5805        ","IMT  ",Y,2020-10-01 17:14:16,2020-10-01 17:27:35,INPELY01,MGRELY01,USD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
.6EHDTXC,.MEHDUIQ,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-5806       ","RTGS ",Y,2020-10-01 17:15:21,2020-10-01 17:28:11,INPELY01,MGRELY01,AUD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
.QEHDXKP,.LEHDXXM,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-1734        ","DDA  ",Y,2020-10-01 18:32:55,2020-10-01 18:47:19,INPELY01,MGRELY01,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRELY01,,,,,,CBA Domestic Account,,0,,N,
8ZEHEAAP,89EHEANM,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-1545        ","DDA  ",Y,2020-10-01 22:31:35,2020-10-01 22:51:15,INPELY01,MGRELY01,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRELY01,,,,,,CBA Domestic Account,,0,,N,
8ZEHEAAP,89EHEANZ,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-1546        ","IMT  ",Y,2020-10-01 22:32:24,2020-10-01 22:51:55,INPELY01,MGRELY01,USD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
8ZEHEAAP,89EHEAW3,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-1547       ","RTGS ",Y,2020-10-01 22:33:25,2020-10-01 22:52:37,INPELY01,MGRELY01,AUD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
8YEHEGDD,8JEHEGQA,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-4840        ","DDA  ",Y,2020-10-02 00:04:24,2020-10-02 00:21:54,INPELY01,MGRELY01,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRELY01,,,,,,CBA Domestic Account,,0,,N,
8YEHEGDD,8JEHEGQN,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-4841        ","IMT  ",Y,2020-10-02 00:05:19,2020-10-02 00:23:30,INPELY01,MGRELY01,USD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
8YEHEGDD,8JEHEGYR,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-4842       ","RTGS ",Y,2020-10-02 00:06:32,2020-10-02 00:24:06,INPELY01,MGRELY01,AUD,Y,Y,N,,,,,"                                  ",,,MGRELY01,,,,,,,,0,,N,
AMDPAOVM,(CEHFUQU,Y,Y,Y,Y,Y,Y,Y,"IMT1                ","IMT  ",Y,2020-10-02 17:24:17,2020-10-02 17:45:46,FI717102,LIQUSR03,EUR,Y,Y,N,,,,,"                                  ",,,LIQUSR03,,,,,,,,0,,N,
(VEHFY93,(GEHFYM1,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-5913        ","DDA  ",Y,2020-10-02 20:15:38,2020-10-02 20:32:32,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MIGGY_MA,,,,,,CBA Domestic Account,,0,,N,
;(EHLBAR,?SEHMV2Q,Y,Y,Y,Y,Y,Y,Y,"DDAEUR1-5633        ","DDA  ",Y,2020-10-06 14:10:35,2020-10-06 14:10:48,ARFELI01,ARFELI01,EUR,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,,
;(EHLBAR,7;EHMZBJ,Y,Y,Y,Y,Y,Y,Y,"RTGSEUR1-2244       ","RTGS ",Y,2020-10-06 15:38:03,2020-10-06 15:38:20,ARFELI01,ARFELI01,EUR,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,,
UWEHCNU5,7QEHN4RH,Y,Y,Y,Y,Y,Y,Y,"IMTEUR1-0913        ","IMT  ",Y,2020-10-06 16:26:09,2020-10-06 16:26:34,ARFELI01,ARFELI01,EUR,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,,
;(EHLBAR,N1EHN7OE,Y,Y,Y,Y,Y,Y,Y,"RTGSEUR1-2311       ","RTGS ",Y,2020-10-06 17:40:41,2020-10-06 17:51:03,ARFELI01,ARFELM01,EUR,Y,Y,N,,,,,"                                  ",,,ARFELM01,,,,,,,,0,,N,
N=EHN4XA,NSEHN5A5,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-3405        ","DDA  ",Y,2020-10-06 17:50:23,2020-10-06 18:03:01,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MIGGY_MA,,,,,,CBA Domestic Account,,0,,N,
N=EHN4XA,NSEHN5AI,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-3406        ","IMT  ",Y,2020-10-06 17:51:18,2020-10-06 18:03:27,MIGGY_IN,MIGGY_MA,USD,Y,Y,N,,,,,"                                  ",,,MIGGY_MA,,,,,,,,0,,N,
UWEHCNU5,BNEHOJTQ,Y,Y,Y,Y,Y,Y,Y,"RTGSEUR1-1334       ","RTGS ",Y,2020-10-07 11:29:55,2020-10-07 11:39:10,ARFELI01,ARFELM01,EUR,Y,Y,N,,,,,"                                  ",,,ARFELM01,,,,,,,,0,,N,
$$EHNARP,QIEHOXEB,Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-2954        ","DDA  ",Y,2020-10-07 15:46:59,2020-10-07 15:47:19,CESSINP1,CESSINP1,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,,
$$EHNARP,LWEHP45I,Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-0335        ","DDA  ",Y,2020-10-07 18:20:33,2020-10-07 18:39:04,CESSINP1,CESSMNG1,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,CESSMNG1,,,,,,CBA Domestic Account,,0,,N,
$$EHNARP,LWEHP45V,Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-0336        ","IMT  ",Y,2020-10-07 18:21:31,2020-10-07 18:39:43,CESSINP1,CESSMNG1,USD,Y,Y,N,,,,,"                                  ",,,CESSMNG1,,,,,,,,0,,N,
$$EHNARP,LWEHP4DZ,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-0337       ","RTGS ",Y,2020-10-07 18:22:47,2020-10-07 18:40:21,CESSINP1,CESSMNG1,AUD,Y,Y,N,,,,,"                                  ",,,CESSMNG1,,,,,,,,0,,N,
$$EHP6SW,A@EHQNHR,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-0306        ","DDA  ",Y,2020-10-08 15:19:40,2020-10-08 15:33:39,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MIGGY_MA,,,,,,CBA Domestic Account,,0,,N,
$$EHP6SW,A@EHQNSA,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-0308       ","RTGS ",Y,2020-10-08 15:21:39,2020-10-08 15:34:32,MIGGY_IN,MIGGY_MA,AUD,Y,Y,N,,,,,"                                  ",,,MIGGY_MA,,,,,,,,0,,N,
AMDPAOVM,D#EI1W1R,Y,Y,Y,Y,Y,Y,Y,"IMT2                ","IMT  ",Y,2020-10-14 13:57:39,2020-10-14 14:13:52,MANZANOM,SMANZANO,USD,Y,N,N,,,,,"                                  ",,,SMANZANO,,,,,,,,0,,N,
U!EG6TSS,?5EI1U5R,Y,Y,Y,Y,Y,Y,Y,"IMT1                ","IMT  ",Y,2020-10-14 14:46:32,2020-10-14 14:48:25,LIQUSR03,FI717102,AUD,Y,N,N,,,,,"                                  ",,,FI717102,,,,,,,,0,,N,
I:EI26KV,ILEI26TX,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-0000        ","DDA  ",Y,2020-10-14 20:13:57,2020-10-14 20:21:16,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
I:EI26KV,ILEI26UA,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-0001        ","IMT  ",Y,2020-10-14 20:14:33,2020-10-14 20:21:37,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
4ZEIQ1E8,49EIQ1RG,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-3518        ","IMT  ",Y,2020-10-27 17:46:26,2020-10-27 17:58:34,"TESTINP ","TESTMGR ",USD,Y,Y,N,,,,,"                                  ",,,"TESTMGR ",,,,,,,,0,,N,
4;EIQ81F,46EIQ8E8,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-5242        ","DDA  ",Y,2020-10-27 19:01:16,2020-10-27 19:13:48,INPALN01,MGRALN01,AUD,Y,N,N,"1020188515                        ",,,,"                                  ",,,MGRALN01,,,,,,CBA Domestic Account,,0,,N,
4;EIQ81F,46EIQ8EL,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-5244        ","IMT  ",Y,2020-10-27 19:02:18,2020-10-27 19:14:28,INPALN01,MGRALN01,USD,Y,N,N,,,,,"                                  ",,,MGRALN01,,,,,,,,0,,N,
4;EIQ81F,46EIQ8MP,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-5245       ","RTGS ",Y,2020-10-27 19:03:37,2020-10-27 19:15:07,INPALN01,MGRALN01,AUD,Y,N,N,,,,,"                                  ",,,MGRALN01,,,,,,,,0,,N,
4REIQ4W5,4MEIQ590,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-5635        ","DDA  ",Y,2020-10-27 19:05:52,2020-10-27 19:24:20,INPAMT01,MGRAMT01,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRAMT01,,,,,,CBA Domestic Account,,0,,N,
(8EJLEWH,(OEJLF9M,Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-0542        ","DDA  ",Y,2020-11-13 15:29:29,2020-11-13 15:37:24,INPAMT02,MGRAMT02,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRAMT02,,,,,,CBA Domestic Account,,0,,N,
(8EJLEWH,(OEJLF9Z,Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-0542        ","IMT  ",Y,2020-11-13 15:30:11,2020-11-13 15:37:47,INPAMT02,MGRAMT02,USD,Y,Y,N,,,,,"                                  ",,,MGRAMT02,,,,,,,,0,,N,
(8EJLEWH,(OEJLFI3,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-0543       ","RTGS ",Y,2020-11-13 15:31:05,2020-11-13 15:38:09,INPAMT02,MGRAMT02,AUD,Y,Y,N,,,,,"                                  ",,,MGRAMT02,,,,,,,,0,,N,
2WEJV8B4,2WEJV8VL,Y,Y,N,Y,Y,Y,Y,"DDA1                ","DDA  ",Y,2020-11-18 23:51:38,2020-11-19 00:10:58,DANUSR01,JOBMANGR,AUD,Y,Y,N,"123579000                         ",,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"##EJ9E8N",Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-0155        ","DDA  ",Y,2020-11-07 04:09:57,2020-11-07 04:30:21,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"##EJ9E90",Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-0156        ","IMT  ",Y,2020-11-07 04:10:44,2020-11-07 04:31:04,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"##EJ9EH4",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-0156       ","RTGS ",Y,2020-11-07 04:11:45,2020-11-07 04:31:39,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"##EJ9EPG",Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-0216        ","DDA  ",Y,2020-11-07 04:15:24,2020-11-07 04:28:10,DANUSR01,JOBMANGR,AUD,N,Y,N,"1020188515                        ",,,,"                                  ",,,,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"##EJ9EPT",Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-0217        ","IMT  ",Y,2020-11-07 04:16:10,2020-11-07 04:28:50,DANUSR01,JOBMANGR,USD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,"##EJ9EXX",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-0217       ","RTGS ",Y,2020-11-07 04:17:10,2020-11-07 04:29:30,DANUSR01,JOBMANGR,AUD,N,Y,N,,,,,"                                  ",,,,,,,,,,,0,,N,
HFEJ8RUQ,"#5EJ9I6Y",Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-4932        ","DDA  ",Y,2020-11-07 04:56:22,2020-11-07 05:11:11,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#5EJ9I7B",Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-4932        ","IMT  ",Y,2020-11-07 04:56:56,2020-11-07 05:11:31,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#5EJ9IFF",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-4933       ","RTGS ",Y,2020-11-07 04:57:44,2020-11-07 05:11:52,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#5EJ9INR",Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-4952        ","DDA  ",Y,2020-11-07 05:00:40,2020-11-07 05:12:21,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#5EJ9IO4",Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-4952        ","IMT  ",Y,2020-11-07 05:01:15,2020-11-07 05:12:45,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#5EJ9IW8",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-4953       ","RTGS ",Y,2020-11-07 05:02:01,2020-11-07 05:13:05,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#+EJ9KKC",Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-2146        ","DDA  ",Y,2020-11-07 05:28:34,2020-11-07 05:43:22,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#+EJ9KKP",Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-2147        ","IMT  ",Y,2020-11-07 05:29:09,2020-11-07 05:43:42,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#+EJ9KST",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-2147       ","RTGS ",Y,2020-11-07 05:29:56,2020-11-07 05:44:03,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#+EJ9L15",Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-2206        ","DDA  ",Y,2020-11-07 05:32:53,2020-11-07 05:44:35,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,"#+EJ9L1I",Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-2207        ","IMT  ",Y,2020-11-07 05:33:28,2020-11-07 05:44:56,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,"#+EJ9L9M",Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-2207       ","RTGS ",Y,2020-11-07 05:34:14,2020-11-07 05:45:17,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,BPEJ9MPD,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-0518        ","DDA  ",Y,2020-11-07 06:12:17,2020-11-07 06:27:39,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,BPEJ9MPQ,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-0519        ","IMT  ",Y,2020-11-07 06:12:53,2020-11-07 06:27:59,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,BPEJ9MXU,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-0519       ","RTGS ",Y,2020-11-07 06:13:41,2020-11-07 06:28:22,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,BPEJ9N66,Y,Y,Y,Y,Y,Y,Y,"DDAAUD2-0538        ","DDA  ",Y,2020-11-07 06:16:44,2020-11-07 06:28:53,DANUSR01,JOBMANGR,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,JOBMANGR,,,,,,CBA Domestic Account,,0,,N,
HFEJ8RUQ,BPEJ9N6J,Y,Y,Y,Y,Y,Y,Y,"IMTUSD2-0539        ","IMT  ",Y,2020-11-07 06:17:21,2020-11-07 06:29:14,DANUSR01,JOBMANGR,USD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJ8RUQ,BPEJ9NEN,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD2-0540       ","RTGS ",Y,2020-11-07 06:18:10,2020-11-07 06:29:37,DANUSR01,JOBMANGR,AUD,Y,Y,N,,,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
HFEJDN2Y,:(EJDZVY,Y,Y,Y,Y,Y,Y,Y,"DDAAUD1-0916        ","DDA  ",Y,2020-11-09 16:17:34,2020-11-09 16:24:54,INPRON02,MGRRON02,AUD,Y,Y,N,"1020188515                        ",,,,"                                  ",,,MGRRON02,,,,,,CBA Domestic Account,,0,,N,
HFEJDN2Y,:(EJDZWB,Y,Y,Y,Y,Y,Y,Y,"IMTUSD1-0917        ","IMT  ",Y,2020-11-09 16:18:14,2020-11-09 16:25:13,INPRON02,MGRRON02,USD,Y,Y,N,,,,,"                                  ",,,MGRRON02,,,,,,,,0,,N,
HFEJDN2Y,:(EJE04F,Y,Y,Y,Y,Y,Y,Y,"RTGSAUD1-0918       ","RTGS ",Y,2020-11-09 16:19:04,2020-11-09 16:25:35,INPRON02,MGRRON02,AUD,Y,Y,N,,,,,"                                  ",,,MGRRON02,,,,,,,,0,,N,
HFEJ4FCF,GTEJFM2G,Y,Y,Y,Y,Y,Y,Y,"CBA LONDON GBP      ","IMT  ",Y,2020-11-10 09:24:31,2020-11-10 09:39:17,FOULISTR,FOULISTR,GBP,N,N,N,,,,,"                                  ",,,,,,,,,,,0,,,
J6EI07VT,ZUEJHS0Z,Y,Y,Y,Y,Y,Y,Y,"IMT1                ","IMT  ",Y,2020-11-11 14:05:01,2020-11-11 14:06:20,FOULISTR,FOULISTR,GBP,N,N,N,,,,,"                                  ",,,,,,,,,,,0,,,
2!EJV2PU,2!EJV2QM,Y,Y,N,Y,Y,Y,Y,"DDA1                ","DDA  ",Y,2020-11-18 21:14:33,2020-11-18 23:28:04,DANUSR01,JOBMANGR,AUD,Y,Y,N,"234596037                         ",,,,"                                  ",,,JOBMANGR,,,,,,,,0,,N,
